id,price,floor,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,hasLift,hasGarden,gardenSurface,hasTerrace,terraceSurface,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,hasDoubleGlazing,BUY_REGULAR,PUBLIC_SALE,APARTMENT,HOUSE,APARTMENT,APARTMENT_BLOCK,BUNGALOW,CASTLE,CHALET,COUNTRY_COTTAGE,DUPLEX,EXCEPTIONAL_PROPERTY,FARMHOUSE,FLAT_STUDIO,GROUND_FLOOR,HOUSE,KOT,LOFT,MANOR_HOUSE,MANSION,MIXED_USE_BUILDING,OTHER_PROPERTY,PENTHOUSE,SERVICE_FLAT,TOWN_HOUSE,TRIPLEX,VILLA,Brussels,Flanders,Wallonie,Antwerp,Brussels,East Flanders,Flemish Brabant,Hainaut,Limburg,Liège,Luxembourg,Namur,Walloon Brabant,West Flanders,AS_NEW,GOOD,JUST_RENOVATED,NO_COND_INFORMATION,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,HYPER_EQUIPPED,INSTALLED,NOT_INSTALLED,NO_KITCH_INFORMATION,SEMI_EQUIPPED,USA_HYPER_EQUIPPED,USA_INSTALLED,USA_SEMI_EQUIPPED,USA_UNINSTALLED,A,A+,A++,B,C,D,E,F,G,NO_EPC_SCORE
10631775,310000,3.0,2.0,80.0,1999.0,2.0,5.0,1,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,204.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10631798,159000,0.0,2.0,81.0,1953.0,2.0,1.0,0,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,319.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10631816,499000,3.0,2.0,122.0,1970.0,1.0,3.0,0,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,125.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10631849,245000,1.0,1.0,72.0,1960.0,2.0,3.0,0,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,388.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10631827,285000,2.0,2.0,85.0,1930.0,1.0,2.0,0,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,192.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10631848,465000,6.0,2.0,138.0,1951.0,2.0,7.0,1,0,0.0,1,0.0,0,0,0,2.0,0.0,2.0,1.0,1.0,156.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10631851,1395000,0.0,4.0,325.0,1995.0,2.0,0.0,1,0,0.0,1,0.0,0,0,0,2.0,0.0,4.0,2.0,2.0,182.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10631897,345000,1.0,3.0,98.0,1980.0,2.0,6.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,2.0,0.0,0.0,116.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10631865,169000,2.0,1.0,60.0,1932.0,3.0,3.0,0,0,0.0,1,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,352.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10631930,400000,5.0,3.0,110.0,2009.0,3.0,5.0,1,0,0.0,1,0.0,1,0,0,1.0,1.0,2.0,0.0,0.0,199.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10631977,470000,5.0,2.0,102.0,2002.0,3.0,7.0,1,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,369.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10631990,255000,2.0,2.0,85.0,2022.0,4.0,2.0,1,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10632008,444500,0.0,3.0,106.0,2020.0,1.0,0.0,0,0,0.0,1,0.0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10632001,295000,8.0,3.0,123.0,1974.0,2.0,9.0,1,0,0.0,1,0.0,0,0,0,2.0,1.0,2.0,1.0,0.0,309.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10632003,265000,2.0,2.0,91.0,2017.0,1.0,2.0,1,0,0.0,1,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,80.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632018,975000,0.0,2.0,127.0,2010.0,1.0,0.0,1,0,0.0,1,0.0,0,0,0,2.0,0.0,1.0,0.0,1.0,205.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10500975,360000,0.0,5.0,267.0,1899.0,4.0,0.0,0,1,0.0,1,0.0,0,0,0,1.0,2.0,2.0,2.0,2.0,377.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10632070,245000,3.0,2.0,82.0,1954.0,2.0,3.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,264.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10632054,250000,1.0,2.0,75.0,2007.0,2.0,1.0,1,0,0.0,0,0.0,1,0,0,1.0,0.0,1.0,1.0,1.0,120.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632086,495000,0.0,3.0,221.0,1775.0,3.0,0.0,0,1,0.0,0,0.0,1,0,0,1.0,0.0,2.0,0.0,1.0,238.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10632094,119500,0.0,1.0,60.0,1980.0,4.0,0.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,243.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10632130,395000,5.0,2.0,103.0,2015.0,1.0,6.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,67.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632134,287000,2.0,3.0,127.0,1972.0,2.0,5.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,142.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632159,282869,1.0,2.0,104.0,2023.0,4.0,2.0,1,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10632202,248000,1.0,2.0,155.0,1985.0,1.0,2.0,0,0,0.0,1,0.0,0,0,1,2.0,0.0,2.0,0.0,0.0,247.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10632184,189000,2.0,2.0,94.0,1966.0,2.0,4.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,119.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632183,329000,3.0,2.0,125.0,2014.0,3.0,3.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,84.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632158,202061,0.0,1.0,101.0,2022.0,4.0,2.0,1,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10632218,535000,1.0,4.0,165.0,1970.0,1.0,6.0,1,1,0.0,1,0.0,1,0,0,1.0,1.0,2.0,0.0,0.0,190.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10632221,395000,0.0,2.0,104.0,2012.0,2.0,3.0,0,0,0.0,1,0.0,1,0,0,1.0,0.0,2.0,1.0,0.0,173.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10632251,175000,6.0,3.0,109.0,1980.0,1.0,8.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,156.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632255,197000,0.0,2.0,80.0,2023.0,2.0,3.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10632222,345000,2.0,1.0,91.0,2012.0,2.0,3.0,0,0,0.0,1,0.0,1,0,0,1.0,0.0,2.0,1.0,0.0,163.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10632312,375000,1.0,2.0,76.0,1984.0,2.0,1.0,1,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,153.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632314,1125000,6.0,2.0,162.0,2006.0,2.0,7.0,0,0,0.0,1,0.0,0,0,0,2.0,0.0,1.0,0.0,0.0,117.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632326,535000,0.0,1.0,45.0,1978.0,2.0,0.0,0,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,123.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632327,775000,0.0,2.0,81.0,1989.0,2.0,0.0,1,0,0.0,0,0.0,0,0,0,2.0,0.0,1.0,0.0,0.0,275.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10632359,169000,2.0,1.0,60.0,1949.0,1.0,2.0,0,0,0.0,0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,727.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10632377,292500,1.0,2.0,105.0,1993.0,2.0,3.0,0,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,2.0,199.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632378,249000,3.0,2.0,62.0,2021.0,2.0,3.0,1,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,84.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632360,146000,2.0,2.0,62.0,1956.0,2.0,2.0,0,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,464.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10632395,199000,2.0,1.0,51.0,2000.0,1.0,2.0,0,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,219.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10632417,205000,0.0,1.0,47.0,1997.0,2.0,0.0,0,0,0.0,0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,443.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10632419,575000,5.0,3.0,216.0,1984.0,2.0,6.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,2.0,0.0,0.0,303.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10632388,339000,1.0,2.0,109.0,2012.0,2.0,4.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,83.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632446,139000,1.0,0.0,20.0,2000.0,2.0,1.0,1,0,0.0,0,0.0,1,0,0,1.0,1.0,1.0,0.0,0.0,236.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10632470,254500,1.0,2.0,86.0,2023.0,3.0,1.0,0,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,2.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632468,262500,0.0,2.0,93.0,2023.0,3.0,1.0,0,0,0.0,1,0.0,1,0,0,1.0,0.0,2.0,0.0,2.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632473,259000,1.0,2.0,86.0,2023.0,3.0,1.0,0,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,2.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632472,269000,1.0,2.0,89.0,2023.0,3.0,1.0,0,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,2.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632529,339000,2.0,2.0,102.0,2023.0,2.0,3.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10632528,313700,0.0,1.0,89.0,2023.0,2.0,3.0,1,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10632530,289500,3.0,2.0,112.0,2012.0,2.0,4.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,97.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632564,239000,4.0,1.0,46.0,1982.0,2.0,4.0,1,0,0.0,0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,194.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632561,448000,1.0,3.0,131.0,2001.0,2.0,1.0,1,0,0.0,1,0.0,0,0,0,2.0,0.0,2.0,0.0,1.0,100.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632566,345000,1.0,2.0,112.0,1964.0,2.0,3.0,1,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,312.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10632588,139000,0.0,2.0,77.0,1968.0,1.0,0.0,0,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,743.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10632609,264000,0.0,2.0,78.0,2000.0,1.0,4.0,1,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10632611,449000,8.0,2.0,104.0,1997.0,1.0,10.0,1,0,0.0,1,0.0,0,0,0,2.0,0.0,1.0,0.0,0.0,180.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10632594,259000,0.0,2.0,90.0,1923.0,2.0,3.0,0,0,0.0,1,0.0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10632617,119500,0.0,1.0,60.0,1980.0,1.0,0.0,0,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,243.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10632618,599000,0.0,2.0,136.0,2023.0,2.0,2.0,0,1,0.0,1,0.0,1,0,0,1.0,0.0,2.0,3.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
